Commit Hash,Human tagged data,DEffort score,我的分数,标准化后的分数,,,总时间/s,调用图时间/s,DDG/s,CDG/s,,Changed LoC,ELOC,ERROR for 1
3c9f1f85e1a17338281f97f153ca6b1804b2d664,65,37.43544796,5049.358355,71.86869194,,,114.272,1.192,84.219,21.627,,26,0.082,1
6a02e818fff4c71ea11945e45f6e42aeb1e12a33,50,1.961,3.640009496,11.14298117,,,215.903,1.221,165.024,41.841,,102,0.01,1
8285223560d9c83c6b7d3a3f00dd972fe26f928f,80,3712.155974,49448.83727,1098.707552,,,753.851,1.203,548.929,135.63,,675,204.8524242,1
a0b4dbb34bce311e894663227d0fae93e33b73f4,82,2883.778248,12718.30212,328.412139,,,24.122,1.228,16.423,4.193,,207,0,1
36e1bde6ff77a08a0a3e01714ae3583f2283a2d8,68,164.015912,2754.193633,259.0477237,,,500.015,1.219,379.446,96.383,,164,5.862,1
25c124917bb3ea83c2ff00a6c076e12b260d455a,84,239.2855452,49370.48153,135.0164376,,,90.842,2.028,70.331,15.307,,129,18.6,1
8d5cfd326e4ef0970f1c25c34ad6c8f1299edcdb,86,244.5956409,2226.638661,117.6786386,,,39.055,1.229,26.676,7.261,,77,0,1
22cf9671b139be6b49fceda7f43b2a9476fbd67c,43,49.40237051,407.7833209,43.72546886,,,20.962,1.26,14.032,3.504,,13,7.68,0
871ee6bde7c47f0967a133c5ece867d679dddafa,42,541.0409127,113714.8207,139.7797507,,,25.965,1.477,18.554,3.765,,133,0,1
75f9adea87cb5310229e8e2c0db15161343bf11c,48,0.06,2.400865236,20.45973984,,,37.349,1.214,26.614,7.29,,7,0.06,0
712148ecc3cc088e1d674dd8ffaf45845b3d2e95,38,1.562,0.15717002,347.979179,,,60.757,1.351,45.636,10.967,,105,0.35,0
956b8194ff792d07fbcf01853f18126dcf9e8264,40,0.29265283,2.668620931,10.262162,,,18.912,1.199,12.669,3.436,,4,0.57,0
400771a1a7caa61affcdad89a6b5f96fff8652a7,45,22.16293329,5203.121884,27.446499,,,42.963,1.202,32.05,7.422,,4,8,0
b7f851104afea252f910ee8ec39c8005be102df5,0,475.6711485,19903.00959,39.31658705,,,36.207,1.266,26.617,5.083,,25,0,1
460abd7474e1a700f387298dedfb9fc217388389,65,35.7240529,347.7672846,22.16033113,,,39.381,1.213,28.018,7.423,,17,10.23,0
bf1822c55e2729623ac5dd8e758fb0df4d9f5026,87,205.6964558,3127.573973,123.1158131,,,64.953,1.24,49.838,11.449,,96,40,1
f6333a5001450ec68b47bdb019e78b97a74f25f2,50,17.12607221,0,17.85055223,,,26.339,1.214,15.552,3.686,,3,6.5,0
c9489606d5ae6ff3af6eac9f407260b3e1f4dca0,61,71.52815313,0,10.97087238,,,27.938,1.236,20.421,4.646,,5,5.5,0
feb0377476eb6354288b969648e57414ca1deab0,66,165.7194803,6782.463753,59.36879898,,,58.136,1.234,42.712,10.976,,77,14.28,1
65c6c250708b409bc4eca8a16a9e5e8bd9870ffc,60,110.0700005,10650.83172,72.38657939,,,42.616,1.378,30.075,7.422,,45,1,1
1026a1e55880f59a2dafb654347cc120f234ceaf,10,23.25381929,0,10.22876875,,,19.879,1.301,13.344,3.566,,5,0,1
e73b33c18bff8daf701b115b56b5d6557131c58d,15,10.55467293,63.77512786,23.33066194,,,26.982,1.353,19.568,4.404,,4,0.2,0
a2df6f1e325fc528e02cdb6a099209edb10620b2,0,3.228,0,0,,,26.343,1.329,19.162,4.201,,4,0,1
f9b46db6e0d7bbd753bce13e90f70ecf12713e45,0,2.873324451,5.618299247,22.19469571,,,22.127,1.274,15.044,3.688,,12,0,1
12a6579513ffc9f36ef41a8d18fc456ab8ccf7e8,10,2.226,0,0,,,25.154,1.33,18.206,4.044,,7,0,1
918ac1535f37c47a2230f14b6404d411ee7df91e,86,1331.800132,17487.00624,93.51509409,,,100.208,1.224,75.583,19.478,,86,24.13066667,1
6395fa7c79b62f99d0c114702dc0bcc8a5ef97ad,78,817.0075681,26639.20411,38.22910561,,,40.362,1.215,29.706,7.392,,76,10.97258824,0
0524eed4b9272c3e88447f1442db90a85d772b49,80,2.631904501,1.775797678,20.27702248,,,37.662,1.196,27.327,7.205,,14,0,1
ee26e23b31011b641b1bbc646fe38d42d0e72d00,84,92.05223043,4004.493751,211.5785333,,,77.305,1.243,56.512,14.529,,114,0,1
ee5437c1f1467474e3f232ff25355feba73496ec,82,26.73487178,18601.30939,20.73879377,,,22.453,1.217,15.418,3.642,,47,0.331,0
