Commit Hash,Human tagged data,DEffort score,我的分数,标准化后的分数,,,总时间/s,调用图时间/s,DDG/s,CDG/s,,Changed LoC,ELOC,ERROR for 1
bdb4a09ceaceab7e3d214b1beadb93bd9c911342,10,1646.104898,12098.25051,118.6764143,,,30.831,8.316,15.883,4.629,,75,0,1
9a845a2a30742b500e3b823b105434203427ea93,0,1.616,0,0,,,411.827,8.167,312.228,78.272,,47,2,1
c17d0ff553fd34e2e53e0446083ee284ee97f6cb,15,290.6452017,7163.754971,231.8356339,,,41.213,8.045,24.364,6.642,,190,8.3,1
f4a28c0463a414464ebe214a7790fde0b0069e3e,5,91.38191672,5601.460247,32.71816283,,,27.361,7.974,13.829,3.502,,23,44.184,0
4f9c95bcb246b64f7f6756cc3840d2061a262fe7,0,7.203887857,0,0,,,25.746,7.982,12.798,3.41,,1,0,1
1e59d0c2fd1cfee450d0104734307306803a84e0,4,123.7255018,3777.947197,17.15704263,,,28.12,7.973,13.603,4.536,,14,14.19,0
92f1def0bb3c0345295012e36b7150cfd1d7b6ab,1,0.2,0,0,,,27.065,8.129,13.809,3.442,,6,0,1
9a048d071f4ebb57179f6ef245dae7769be3441d,1,3.19305275,1.472346678,10.37751198,,,29.351,8.175,15.733,3.95,,4,1,0
89080e24891985d691e271fdd33734e493072bd9,1,1.55790439,0,8.726622763,,,28.892,8.265,15.279,3.821,,7,0.2,0
fac33304c67496380cd168d71cac79dbc0e60142,1,3.094683404,200.1343463,11.85539579,,,27.967,8.244,14.014,3.635,,4,0.02,0
e3d65b0ee3b08599bd787a7721afc326d1bcccf1,2,40.64929247,1323.243104,13.91677908,,,29.586,9.527,14.304,3.669,,10,2.76,0
c1cbe9dd69f80b627ea046095af842bfafb15803,2,3.978420282,198.7908974,12.24864696,,,27.938,8.24,14.099,3.589,,3,0,1
9039cbd454346276c632ae2424a3c20e18a2d276,3,169.0419523,4290.019105,16.63890929,,,28.271,8.141,13.977,3.566,,22,0,1
abfcc8211f529ab75f3b3edd4a827e484109eb0b,4,24.57054535,602.0937048,21.78579179,,,26.497,8.17,13.047,3.524,,23,0,1
a2afe70f0d14cbf8199b7c8ccda424211dba4843,0,9.307989122,0,0,,,28.036,8.027,14.227,3.77,,28,0,1
269eae18a911f792895d0402f5dd4e7913410523,17,2506.107864,61183.56844,490.8369908,,,100.605,8.054,68.199,17.694,,401,514.9467473,1
f0677c6c1b967832ef7252373acfa31bb3f12500,0,3.914790471,0,18.50829499,,,27.109,7.782,13.938,3.597,,19,0,1
dc45fde7e5988908371eb4cccfeeb7a078bf714b,8,86.55087009,1103.85287,40.61014329,,,44.761,7.813,26.947,7.362,,52,57.7,1
0f56df924fabac851a111a04569f4a3d7331ef8e,0,3.046035954,0,0,,,47.763,8.013,29.247,8.195,,6,0,1
ac2a1c85616f0140418de9190389fe7b80296c39,6,326.5312334,6639.133509,50.23373037,,,45.144,7.878,28.029,7.241,,37,22.475,1
1bf9e6c551b6a2e7d37291673a1ff77c338ce131,7,608.7862237,8915.475756,71.1744421,,,43.751,7.711,27.083,7.151,,68,23.96719408,1
bbaf99f10729f95b4a1cb1be8ac56537c7027b32,0,81.97567049,0,0,,,28.414,7.947,15.224,3.804,,9,0,1
0304f5946b3f917d0fcb00ff0152ca1ce8e37b3f,0,7.011213756,0,0,,,27.869,7.766,14.452,3.915,,1,0,1
7d5129c756ee4de5e7ad7f1c3de81a99368c97b1,0,72.88398553,0,0,,,27.76,8.048,14.382,3.583,,31,0,1
5d1d96715b36e32bc27847e84252d2c36ec0cc20,4,29.40279125,513.8921428,12.00890329,,,26.605,7.574,13.473,3.534,,22,0,1
afc13c445a4c80432e52d735685b272fadfeeddf,11,366.8350777,8957.748749,64.28899907,,,59.783,7.741,38.863,10.376,,115,0,1
